500
color	x	y
0	46.79445855464734	75.50376163663576
0	74.52154435369529	43.437078043575184
0	12.343126501419396	61.88001317274838
0	46.1897696373608	25.866906779294315
0	10.404991250705676	47.5156050043507
0	79.93291856297145	28.808176239216074
0	36.78362900488615	82.12157612431238
0	25.2736436546073	71.23590660258532
0	11.031557951671155	12.614169656722424
0	11.305570077220581	5.987821040462353
0	90.66115575906167	54.77614998868316
0	20.30404690327802	76.30165547053407
0	92.61892651844309	82.34663598859969
0	35.60872235590352	69.00367837370416
0	93.24924066583988	89.32878627342427
0	37.26649650509646	16.953287217897163
0	9.461267253117732	18.515597402081703
0	61.8678853962322	84.79124666414617
0	56.53421972885105	42.912980916508076
0	87.25650404375043	17.861120269958
0	18.418321782032823	69.93843368875689
0	76.36645852215743	89.21618915586437
0	36.732816001644224	81.00860596654684
0	94.22878971956807	84.35352288779383
0	85.49470156450592	54.50016834299098
0	68.2520057263591	19.06351524102546
0	21.101511021783956	49.7427696229504
0	2.533721590838018	86.26303622376665
0	24.215299542914206	20.19534234289815
0	51.94887292304163	68.73096290107763
0	12.809481641880735	87.68159385092781
0	85.71281349147343	43.907523322751224
0	90.02595640542704	48.09578771190694
0	31.681591056788967	95.43909991461402
0	48.60746789436449	59.89129659664583
0	99.53595426132358	77.64439370658435
0	28.737730024551045	39.54936438792404
0	50.952598811880705	32.57562529511711
0	29.32133897597025	37.559042658675246
0	70.32672192247497	69.56961729316284
0	92.6762742141351	17.53424130374941
0	54.294277319222495	48.76517376542666
0	29.406374082717424	10.083468899708953
0	90.48312339371114	15.920250735751715
0	3.7625905094441103	93.90808302816318
0	59.79568655151126	62.66879505613758
0	94.68418823560229	40.634681068169584
0	50.30561948608557	72.32468590393918
0	94.38652190843173	54.94384845615821
0	29.33794077174932	66.42552330783724
0	55.23774375549446	77.84420429495404
0	88.16381199216372	60.94969209909346
0	21.63414532848643	52.193585389189266
0	79.55044263348083	47.49884856814761
0	12.03711962073185	11.604212215331488
0	43.48226322419035	93.52414633396498
0	87.1263679471657	45.3471188356326
0	67.81238200561923	43.43390110503605
0	47.21015455875432	3.1573998469423157
0	63.47506266357512	50.521421020762915
0	10.190303271344861	93.90989884020667
0	26.852386395526423	25.317427986415648
0	5.258828097782835	72.15805272532175
0	83.27926524444133	14.054200098872588
0	2.251549423272455	78.92661532690808
0	55.85641864045298	73.761612782055
0	10.78633424008618	55.553475841345154
0	59.03411708401014	13.584749932493986
0	63.326228421068166	94.62184344260075
0	71.43061612961631	20.811500971628142
0	33.79168639627283	0.07034605437314131
0	93.75772465837704	60.32610467244995
0	75.27714610406154	60.70380467924212
0	8.261607302475225	44.9696570740585
0	25.689873767539897	58.95229286955589
0	92.4374796159543	69.9247832721928
0	8.967020077639143	40.21219404926078
0	79.22705352730523	56.399974527838225
0	8.213289586929696	41.020564198989156
0	78.72428870837055	11.433408082009544
0	66.10673683595373	32.02338871720791
0	76.26891299133817	51.33657948728757
0	93.53926422991327	14.938923975508605
0	18.012066508606825	5.260908412765862
0	0.05508477704284931	28.850915309720946
0	85.27622222822087	68.4152755111506
0	46.478390679477414	47.44548329430266
0	14.062747553170256	49.35824885359804
0	10.174829097081227	3.0741563389292565
0	13.296962913543984	4.871245632077377
0	17.186546579680943	35.90310341200134
0	96.17121474733923	35.80514640625015
0	31.45864251312327	97.96907047709087
0	58.25322006698142	76.57903420997091
0	82.90691238803772	62.04952651334964
0	23.67818010972691	90.00599390280246
0	74.45524761326969	48.71259391284414
0	37.77597192369527	37.83653349099801
0	32.87410881279175	85.44279308943463
0	67.28773448528739	22.541140848468075
0	36.93648267040311	15.960415632096636
0	13.677708150059644	67.50281703476027
0	95.23187591050026	27.091766134622105
0	49.24974194262575	16.025226001592614
0	51.8062358790623	29.33652424382775
0	35.15917522342435	27.67691006726341
0	21.008052432329972	98.00241250408467
0	84.14153434318513	20.163790146854573
0	28.760518178462288	64.15587890781163
0	51.6664306319943	95.74934325672386
0	56.81296887720346	22.833660355763218
0	97.8623288597815	59.480031171491554
0	26.077914379719797	93.91366659325307
0	28.097834532197854	46.05597822039374
0	32.80550170386049	27.093239068161907
0	58.348271427545406	58.770390512193494
0	37.45896784603735	50.90108476127766
0	22.766618942764296	11.667441743714008
0	68.30000406321483	51.91517176037717
0	25.06030813314375	16.52732601232799
0	93.07192767839838	26.753481700015595
0	51.35577682454705	49.88467897622789
0	44.42148747961853	82.7246161865743
0	54.029038579338405	71.42506497117814
0	62.56404530947018	47.174625377515426
0	82.91323962394307	89.70516309009683
0	85.51902588750298	95.80057642645284
0	19.123211161695114	46.11852981188622
0	11.532474902530888	26.428439797259667
0	29.739513328611935	89.77219739239456
0	58.49492031854461	47.261299151510116
0	35.29403056409225	86.69719076088907
0	93.42960356917733	18.786309283859666
0	8.78890771212888	9.8280329155082
0	97.72692113736957	14.783549499784327
0	67.79945725367482	58.98181793529838
0	61.384618569910565	48.54839713719853
0	18.021090203759552	36.46842576100459
0	0.6329864431800842	74.93720977440823
0	59.65369248353778	45.68959128340335
0	6.0810568122292885	69.33685828129552
0	68.28177335465719	91.94459189434883
0	24.36816953087392	81.18913789223703
0	27.89069520370881	6.0490291938490035
0	92.81397837736482	95.77104528981243
0	21.160739302894562	87.96490790289535
0	81.1581102794485	65.27607751558374
0	2.4944990525674626	2.4575803935138443
0	28.38460235465348	96.65499123472038
0	97.56180565529097	35.77777687919419
0	26.67830152254372	41.931125880156685
0	12.601620392115017	53.076392326415565
0	60.36550290879491	57.05916933921014
0	61.913880201750885	96.1095282940227
0	88.23996128184766	87.80222651821947
0	90.56490179849844	44.71096770950812
0	8.017489663245245	88.41861666480874
0	72.80370465821117	38.207822985570054
0	82.43876323743419	5.329564215668933
0	46.915244638989215	32.29944602145606
0	7.237969716498977	28.993583909791194
0	7.448592439952252	43.90365898553144
0	23.06330612168673	48.78014555702917
0	79.81628107809125	68.48218935019396
0	38.97704950165032	34.0734072377711
0	83.74523568575059	95.74105204018808
0	17.795022177533315	25.005107738470677
0	71.01092737741493	75.53703456229398
0	15.038996685457317	87.46170348384763
0	85.461097561059	59.5407054212064
0	57.15814625568531	89.39268961506077
0	93.76903347794922	7.784862025639908
0	9.809479046948535	57.06827931590749
0	91.1736526351264	98.34518454778106
0	35.24205788654281	12.32173019040052
0	5.999714096216874	42.56903365203331
0	97.51409873438278	20.84126648862508
0	64.45205178430574	55.437204428498305
500
color	x	y
0	65.00995947614902	31.67034243497023
0	12.965175530345675	18.596605926088138
0	73.49507737289458	2.9526820854474836
0	42.497229165648065	16.255877788141852
0	66.81017968485415	36.64793208281433
0	67.58437787208688	85.88997617258171
0	67.25580498555233	40.37684637223598
0	9.150265862304407	62.05204516994684
0	22.459316454809056	41.09238133347344
0	20.01348903941793	83.66548336101738
0	90.86247400684319	78.46590809378547
0	48.6598596549443	12.835236370788982
0	69.59345857239273	8.477952362229697
0	69.56395034450956	65.55442491302118
0	11.377012208983356	38.66701480464068
0	21.86526221898392	13.137959307080108
0	28.23234364704127	64.58100413588706
0	88.98706584358035	63.9344675205871
0	25.25049830429628	88.25351596247624
0	27.03646448419597	62.21417832366494
0	66.25003470918777	44.98285326582229
0	67.55523778294412	57.6229995203913
0	67.67768149133308	95.7968262466242
0	85.85438687414215	52.698182949728896
0	71.61614383488089	37.116126504367536
0	2.2587721102713223	94.55951893313262
0	60.94730616292563	96.9712087191915
0	94.73454401477014	88.65974421799099
0	6.793147744394927	74.61233717513669
0	52.588478392426246	66.74177041573485
0	92.36308865998194	75.62220904813097
0	23.2771881984094	43.78775975276575
0	51.62464844642177	36.279035749491776
0	11.182622626581498	23.82033537065692
0	77.2065449537539	85.80997821473308
0	30.152574457128893	91.30965044066507
0	18.570954138316896	97.0990252324343
0	99.32504510869737	8.304148709337825
0	71.15307323084475	8.513354180645967
0	78.91744261940678	16.68270851887954
0	65.15841059000853	52.76195045220812
0	70.93252984368688	4.93510476828105
0	52.99512463522833	97.84235547893854
0	21.13591640773984	11.551550576236215
0	50.1514006520104	57.05379426103756
0	55.341383195439235	8.05571382926976
0	79.47707840921838	65.34510284410344
0	17.858772303926074	57.94180362021504
0	54.93650275593578	8.355800704642862
0	81.72033493493319	26.6192147765957
0	35.55400314550576	31.381424312530683
0	57.48614821596978	11.85735151288811
0	74.47016137494266	73.67810873637815
0	22.113509938783125	41.24723768855589
0	64.63215729443925	98.85681766078037
0	97.6202010320291	66.90593492727768
0	54.25494167638439	86.72734939868126
0	54.164157712108	14.98373604288542
0	2.9240474607846587	83.07966267870266
0	86.09299871979506	23.14901141793025
0	82.03223813861088	99.41801794581175
0	80.0926355009356	52.90046032346481
0	81.46746256576994	93.50528984127968
0	36.83290134616905	73.20675763458804
0	18.281916737289993	41.48215162276798
0	37.65380170787094	72.95397614107256
0	66.45929464241178	49.413206897859226
0	95.5736047455745	44.099454843725184
0	8.465103927297076	96.24687287489171
0	72.3372639559023	59.86498789381768
0	4.85630411392284	74.85314038642676
0	75.82344458557634	67.74297412172938
0	44.51395904524373	15.637977495747696
0	6.206838249514784	65.89263152669771
0	85.48008659281182	41.522008432660606
0	17.478221453179792	15.477107755295453
0	8.96390187696813	62.90674169060619
0	25.95893300483578	46.43591735973499
0	34.47580624471777	4.172437682883306
0	62.194327782110655	49.12106388070368
0	68.71567220342449	28.079047625695363
0	98.01352950435714	87.76525230632566
0	99.00446798284497	97.92676528459369
0	77.71703487663859	21.25358137546284
0	28.35090430879532	90.20498300498562
0	93.9129088357267	18.551878421609867
0	40.0787890092303	33.71725322906073
0	20.545718497578093	31.252157512367212
0	61.89045007034351	82.07198545442193
0	99.04605410471726	56.03253280389461
0	5.7477040249653815	77.7963226928655
0	21.034590930962352	6.958333004639537
0	21.272605045231522	15.825176571628969
0	69.552717362655	64.31214046428421
0	47.504482239163735	4.435142384798307
0	83.73783826299194	76.52482935251075
0	38.777727306322824	56.56243833443185
0	81.55218138563492	76.76614134438309
0	71.76230838702647	13.818500615148121
0	60.7846924323086	71.31589813999673
0	19.34704921490498	75.45887224363216
0	50.07159717242689	86.20693687764089
0	43.339079813355156	41.97181798521849
0	41.321223313695924	17.42659625897659
0	12.951358921581022	29.46502967705166
0	24.57198130676725	29.048055942919817
0	33.715020503804524	46.436874998912
0	36.404712521730445	38.09133587871774
0	12.155552978006744	60.88948930976805
0	28.820227863738012	93.47910127860793
0	26.596903156823767	30.2670888099758
0	83.98043605289148	22.493602567109313
0	31.34533180751635	91.2523845458468
0	85.14853639237076	94.30717628341539
0	25.298709890881323	28.098198651960796
0	79.09800709160417	5.548485121853624
0	58.17303538141659	75.85131760946965
0	3.8632112647421475	10.150891467213661
0	72.23216881875915	43.614150560703585
0	2.9004951785317177	46.38212346619514
0	70.22120575857397	61.898259387969574
0	87.68505967409864	9.518463419977504
0	42.76015824747153	56.143037505111046
0	61.797138798436016	15.540149547755005
0	58.76401827244916	13.815332164037576
0	20.44473169792561	44.680156032318244
0	80.84766578335477	26.125287964377417
0	26.399194414688985	92.02606152731273
0	89.02711184608927	51.82269220152926
0	30.173375315769036	46.79043796651186
0	52.31850836688586	32.79700021914588
0	32.13588560538819	48.79471482180243
0	22.096444388609598	74.84718698222159
0	56.21347088891963	18.419494259722175
0	9.277293152028728	0.2727973296439147
0	11.086730884442064	70.02409926072575
0	12.549360119512935	58.44697894465547
0	28.843435358344117	39.10034981887805
0	83.70796668946835	89.41698866360156
0	52.107849594358136	44.01031691927585
0	89.34106332694613	91.04706642656895
0	94.48579270713022	49.04469649629246
0	31.59754188069131	89.21610960435713
0	25.259965661155697	69.5428515398037
0	50.732212605407724	71.45766656301222
0	32.67599876835334	0.7682289623031495
0	87.92385729337121	51.58229807134592
0	25.601115503341607	43.48525430037971
0	81.42691357815175	63.67360828234357
0	57.86144867147052	50.56730899509517
0	72.51661664674236	23.801224863200677
0	37.52217623180575	53.8855083199497
0	98.33869385564027	85.83005046369999
0	22.447652662258704	1.3994945824324672
0	53.62071712044664	12.094598810512323
0	0.07974291385218624	77.97363254161334
0	55.469707671165786	4.477681230759089
0	29.41169326643473	16.61330802698063
0	66.84800246415453	29.488385369564345
0	84.84193649959279	89.36754917046969
0	0.27428653554024346	62.104126482467834
0	32.5709462313399	3.3659677010871567
0	43.869914510183506	27.774691398110345
0	11.172060810660774	17.18599023707354
0	9.763625090758863	24.33173627393197
0	5.1060702921513865	2.024558291639094
0	88.45961502874019	85.07404694700303
0	95.96840111315555	78.68895556589254
0	41.784911253623754	69.70920379901705
0	29.275352424833844	83.45266665762078
0	56.68271704029061	78.7814184238655
0	79.9189337747656	14.366976812106063
0	81.52851780791218	39.83904108303636
0	83.05438549896971	1.018376170978751
0	82.40807640842529	99.52232720550452
0	0.13642978113510115	3.386484979648596
0	94.23116349662993	16.282194982599588
0	1.1743340728129148	12.145949058593388
0	5.453797470556483	53.21607538942237
0	71.25580223701316	38.203453484409536
0	53.21943091203153	55.62717326619456
0	50.2195444249965	28.96696282551919
0	47.9609165119896	60.4418319120654
0	7.9928724479664535	55.01509958777154
0	25.333260246699336	14.368789946693154
0	11.327694896186	4.9840128721030394
0	0.34916411727904056	1.0934100496065071
0	6.291028792502715	19.1102855452141
0	4.657973429302369	54.146074303458235
0	67.20976118557144	86.08842529462105
0	37.74071695099045	29.489217130027193
0	10.586165516219545	18.44753259395686
0	65.06401796032216	4.006567109563964
0	72.39863380006696	91.62243683514583
0	81.80641989419051	21.86825793478391
0	29.551477311764522	61.12906314983584
0	44.86508404877047	22.633635934558715
0	37.48865314173851	23.240138740494757
0	60.73301006208771	70.53975181332927
0	79.30546554171472	15.10877211873236
0	96.67377530275681	81.02893940620683
0	16.610335770586413	7.847367000281299
0	22.783182706613726	96.88788421309552
0	38.685037149203964	61.60973382565609
0	96.99004047342888	25.52290034403229
0	31.240534838171296	85.94633784635971
0	86.15587602499171	3.180622231734108
0	24.181003583360692	72.33238182249946
0	22.604201502866765	85.86614573045308
0	0.9059131459223634	59.32967789844462
0	91.80248347479336	72.23574828280053
0	63.519014618704176	42.6095926008598
0	51.106082915482965	77.99605313038354
0	38.67734189124202	98.84934871116528
0	73.65043272836925	20.476732155420333
0	76.11869135550387	6.326670346575969
0	5.143268807213681	13.915978969139012
0	3.066779553102319	95.11356792954224
0	32.86632771071351	87.12803223040737
0	76.39208633999617	14.359020935033607
0	65.82990721092155	64.8164938764135
0	94.51194805453704	3.297074909309551
0	19.283406329109102	15.76875589948012
0	59.17253694992516	15.80232391366107
0	33.23016843487334	65.87243978839889
0	6.418873269373826	86.66900001775379
0	86.40253274305601	82.19490726638769
0	58.7645802417783	51.60286898976131
0	32.86315445585469	79.16207820116438
0	19.956701704637393	25.329770053452428
0	32.13118865825809	93.69177985784629
0	9.75804642498447	99.63875186713975
0	67.07330148686526	6.302886178627199
0	24.46019914680286	35.30209435100658
0	74.87663333399237	23.26724990852196
0	27.783743618646927	22.369010160494433
0	39.169058985326906	74.81094841175626
0	5.061480911695411	38.762328889790055
0	5.063325180554003	17.894580647038264
0	22.371431847532385	15.987592010140368
0	27.632790407162652	85.57086410822394
0	5.716690888341525	91.4558047675115
0	34.40034710858699	48.08478314335344
0	3.5147120050415626	3.747625512714819
0	11.168341149271326	44.366826081518184
0	9.243193418519587	14.700445182544472
0	91.22630338005874	97.23331683267813
0	28.90907395195789	25.113330862940806
0	60.466709472323146	91.22665875622312
0	34.90080608820991	89.13495365428908
0	96.5416804284905	79.25816036119102
0	77.01340007253089	89.78216702459994
0	86.45434780430136	4.262011036089805
0	62.76903905706115	94.6534138994979
0	66.00086859795627	5.900578071349745
0	37.8471838018982	25.18786825083423
0	19.725969590060757	48.09999089049768
0	14.932739422310503	98.88615847682945
0	18.36397703157184	53.194667411106266
0	94.33589846929686	24.203046566647874
0	1.2443935775320671	12.996099405656294
0	88.96779852809412	17.640818335977897
0	53.05483090289197	23.20923544587015
0	82.55447748805675	44.76886077239655
0	46.57384198551381	41.250862002246926
0	37.12892067946155	40.557250005966175
0	73.781106867259	58.16708697270888
0	35.90494973693235	46.8854984186196
0	52.56700408305133	2.9606053538343646
0	86.87044957584891	0.6041167396951383
0	82.03577607116699	37.14179098375914
0	26.936171746420587	99.05153715753892
0	45.01952087532229	50.799931302930155
0	79.70152576440901	89.63237042138923
0	14.841811954695602	29.041009119536383
0	72.34540897676706	29.17050082689448
0	87.53792888883376	90.14564838723986
0	47.671301254607236	75.50947134282261
0	56.90806188883019	41.64363228458841
0	85.12619647323604	84.49298253543027
0	0.12300699740687548	40.068639920382964
0	76.14364874229743	47.68305023680459
0	37.96482289220945	43.59012821205412
0	51.75379078761108	47.27122574507151
0	22.814873092379706	68.38738908774893
0	48.07750783878721	9.771847816910078
0	8.268761980311288	75.64307958080106
0	3.433932629999096	13.401873158430158
0	65.21128679483	51.17138338880764
0	61.43809684834229	28.226559908088777
0	7.607047911047189	55.678934880486295
0	63.45395366325779	21.110318434195555
0	52.73755723679247	97.1803401888058
0	87.56941375603803	7.299483015352992
0	61.45833108500222	15.774150124655666
0	28.902744151078753	64.70080735557617
0	9.848909057986678	26.045998456543174
0	8.1924876306513	10.806817231555577
0	59.71809404054357	16.334182412282107
0	67.0801409889677	93.48380247876752
0	25.11385304758553	29.89289446131268
0	44.471728945244365	25.163819976205172
0	33.77587126299267	64.77589857071216
0	11.101321927557867	2.5876767818652917
0	9.989743607736433	9.694337655452427
0	15.713649143482414	30.328076059053807
0	65.3735762870889	19.447329056430387
0	24.554257200196638	70.63229397346433
0	26.627047373450857	67.79448210673439
0	98.55682873387927	83.19447614512757
0	73.19537490922966	58.04970621646541
0	58.26661988222742	58.21167008155924
0	57.02311072096425	49.96877491829158
0	76.31590891477403	83.19605631483054
0	81.66508857543043	46.962510773628615
0	41.466490112040674	35.24499200195664
0	11.755277429931292	60.81589699034801
0	17.279642400481723	30.816028356294314
0	69.8521337194139	12.40479404718447
0	69.48930091409584	37.35331401465646
0	4.024531724756033	23.19109911904276
0	41.144448729876224	61.98474488937587
0	46.53475650516371	75.35357892959529
0	74.24839317077254	43.56112815952798
0	12.044616446021552	61.90987530305375
0	45.922779930400885	25.73009853254924
0	10.70294296745075	47.550601782611885
0	80.1257622921905	28.578369154684527
0	36.48452356098461	82.1447263603471
0	25.42778394956367	70.97853378065035
0	11.27697950185684	12.441634840802694
0	11.595050652467313	5.909074633847059
0	90.48628273229075	55.01991098742573
0	20.252313892531134	76.59716130059341
0	92.32445346493677	82.28931565399965
0	35.77090006211502	68.7512929707824
0	92.98543873982209	89.47164474824919
0	37.53222411677385	17.092531019885737
0	9.72609062568637	18.374641446757447
0	61.94828688470244	84.50222140460686
0	56.653195365390054	42.63758157389786
0	86.96180971527825	17.804948633286667
0	18.194748313369804	69.7383964319521
0	76.12739802461937	89.39743506207152
0	36.933917890715804	81.23122229616315
0	93.94101757729786	84.43830020865981
0	85.75239618278435	54.65377004776776
0	67.99069536262122	18.91614871225051
0	21.01583635753773	49.455263358833776
0	2.5988171453755755	86.55588869307405
0	24.499875603238007	20.100387269886834
0	51.76486202560181	68.49402411230848
0	12.990531824311928	87.92080261214201
0	85.80432621274825	43.621821691945804
0	89.96825733936338	48.39018679100771
0	31.478152729765522	95.65958312734891
0	48.79131066040499	59.65422732960648
0	99.4335763070262	77.36240300731595
0	28.438072805056716	39.56370143102671
0	51.218762124311894	32.71403443901902
0	29.618578973300277	37.599642954083606
0	70.57296058052775	69.39825065906982
0	92.93086701570567	17.375551337499346
0	54.00099913246944	48.828323628251844
0	29.64622920301936	9.903275888565503
0	90.30604343745682	16.162413261946348
0	3.472091099382345	93.83318247573686
0	59.498498390568066	62.70977306237509
0	94.73261337289144	40.338615186855094
0	50.1595917623173	72.58674678215465
0	94.3027101204797	55.23190328462023
0	29.545662635277022	66.64197567537471
0	55.523018061660515	77.93704054994893
0	87.86758399129302	60.90226877677051
0	21.608177920540477	52.49245943243252
0	79.25322192608981	47.45810729794179
0	11.751498356368723	11.695975461479431
0	43.4437103602115	93.82165881551664
0	87.14076094129523	45.64677337292511
0	67.56035178402136	43.59663022781783
0	46.93325862083813	3.2728495743803507
0	63.773550070639025	50.55150868973657
0	10.421740534827624	93.71901460022963
0	27.091888883918248	25.13676654046183
0	5.5083019642031505	71.99143102813528
0	83.2125443827126	14.346686554302876
0	2.2886235369693946	79.22431569656453
0	55.964926933836644	73.48192375783889
0	10.603428822317978	55.79126904593906
0	59.10241498223349	13.292627702771096
0	63.46080769007574	94.88996360288972
0	71.13606158846257	20.868401079586825
0	34.01313121808092	99.86795487152571
0	94.04316739819672	60.41842174716661
0	74.98743956006838	60.781715643602354
0	7.99855711386136	44.825419082287226
0	25.39001196393322	58.96139774395099
0	92.66915323994922	69.73418596910311
0	8.667022864043492	40.2109010547342
0	79.29363914145026	56.107457253153584
0	7.941635207699662	40.89326966554351
0	79.0207068981895	11.387188424455049
0	66.12801148439303	31.724144019119898
0	76.19356132370908	51.04619676365286
0	93.66354447768141	15.211970528342894
0	18.00681623178536	4.960954358628736
0	99.7572591189365	28.886969121912163
0	85.5285686980232	68.57751379016733
0	46.379858754974904	47.7288407714474
0	14.36263183685584	49.366580503997824
0	10.226745518979142	2.778682676588063
0	13.451484015048871	4.614101257863752
0	17.16678597742327	36.202451902223714
0	96.1246314970436	36.10150767361128
0	31.757193570136966	97.9985198634343
0	58.08180974109047	76.82524245552324
0	82.69292387559747	61.83926734816627
0	23.564342899696566	90.28355666978051
0	74.68500512585521	48.51969112538238
0	37.49731502632808	37.94766554555334
0	33.056892236435274	85.20490609937181
0	67.54760865031932	22.391256164964528
0	36.63765241155901	15.98688214677404
0	13.826527944510715	67.76330248306697
0	95.01998156722252	27.30413559402456
0	48.97427493625083	16.14404489065846
0	51.923336532291444	29.6127260486975
0	35.409071248249276	27.510922185848234
0	21.08952681369997	97.7136878512052
0	83.97910104798348	19.911569163171748
0	28.95045319829143	63.92366200867958
0	51.425403924438115	95.57072039635985
0	57.01606108578162	22.612858284181353
0	98.08704528864611	59.28127874610173
0	25.959485310799774	93.63803177028119
0	28.228826369108727	45.786087244881934
0	32.95834022651166	26.835091075735452
0	58.64790814171712	58.75563112465944
0	37.399421051152615	50.607053845864066
0	22.485394936404774	11.562976159682231
0	68.40324251468314	51.63349495597463
0	24.865238481270833	16.755246680364433
0	92.80863942044265	26.897284666683994
0	51.53334391616339	49.64287341803099
0	44.59632019957614	82.96840609619366
0	53.73199708815378	71.46709296797572
0	62.714998121633535	46.91537019723936
0	83.18852258215897	89.82440776677426
0	85.2681777638922	95.96512191828093
0	19.417232179661237	46.178125457651355
0	11.749308469478764	26.221115885844075
0	29.546912809568816	89.54218643599395
0	58.26496968727179	47.06862661278902
0	34.99515040454695	86.6712938454323
0	93.60737418797481	18.54465331539963
0	9.044812224587645	9.671467017231333
0	97.62816015263286	15.066827221982585
0	67.94731061519424	59.242853150331534
0	61.36995129990063	48.84803837466503
0	18.31863478195506	36.43012140111621
0	0.3335365146445381	74.95536852712026
0	59.93535864837531	45.79285875933706
0	6.3737793135880985	69.27118075699502
0	67.98273717184132	91.92056354927648
0	24.667995145415468	81.17891043581892
0	28.065399781898677	6.292910948721115
0	92.51425541929424	95.75815543312493
0	21.460641669882847	87.95725478099483
0	81.34211253272055	65.51302301731526
0	2.236743891741625	2.611080481682049
0	28.0861681718372	96.62438014968932
0	97.72600439476774	35.5267016435491
0	26.63078935838191	42.22733964461854
0	12.594112435683352	53.37629836268396
0	60.341435454216565	57.35820237690016
0	61.63616644638987	96.22299666002522
0	88.35690186871962	88.07849613135497
0	90.71503822055382	44.451238899453465
0	8.276687281383605	88.56966829423193
0	72.50393573134575	38.19605053952228
0	82.14444726381576	5.387685706298814
0	46.77049482109913	32.56221491272896
0	7.135941573887752	28.71146645532355
0	7.20852613328028	43.72374742836827
0	23.354266246318588	48.853235952254636
0	80.07017486454583	68.3223833891044
0	38.76067500183369	33.86560426419011
0	83.8905028730562	96.00353526687564
0	18.05661341948146	24.85824037607853
0	70.78444886379437	75.7337767358822
0	15.012250872730352	87.16289809316403
0	85.68605195673223	59.73918846800711
0	57.453979839650344	89.3428650167342
0	93.59752730883247	8.031003517377677
0	10.006072407720595	57.29488701767499
0	90.97808792791822	98.11768851420118
0	35.103584873936455	12.055600100445023
0	5.857177051352082	42.833009391148124
0	97.69691648264754	20.60340587625009
0	64.42154898256193	55.73564969833145
500
color	x	y
0	64.85741042376392	31.412023278467256
0	13.025966483380243	18.30282971869695
0	73.78702111018404	2.883625193992232
0	42.24874148221287	16.423966666956037
0	67.11010415333956	36.65466359109576
0	67.86747425929556	85.79069658983988
0	67.22809438410756	40.07812890945958
0	9.430986088534848	61.94623328694152
0	22.41883300028996	41.389637266820785
0	20.305223543359723	83.73541889711912
0	90.7030175075275	78.72002150316402
0	48.37800082043873	12.93797680786788
0	69.890681729632	8.437228968452667
0	69.86236797896052	65.5851969043233
0	11.640003429881691	38.81136028510475
0	21.72565304088231	13.403495137788118
0	28.187296311745396	64.87760274947576
0	88.75959142793839	64.13005737264581
0	25.461524534725907	88.04028385872387
0	27.222964032615568	62.44916325603143
0	66.13987818010655	44.70380929240452
0	67.84613596123853	57.696336072430434
0	67.42518274046638	95.63482507128663
0	86.11301056155637	52.850215144701785
0	71.54912991836898	37.40854595480429
0	2.2547702012984545	94.25954562644588
0	61.21143807921819	96.82896129111064
0	95.03371561624715	88.63746523979009
0	6.51666909883442	74.72878269265036
0	52.30842283166887	66.84932915730833
0	92.33245342598013	75.92064075294407
0	23.56448141825034	43.87414612804233
0	51.53916449106395	35.99147272444095
0	10.984723589239648	24.045803707722612
0	77.4619776491293	85.65264373620639
0	30.023078002841782	91.03903878473157
0	18.531008052148586	97.39635385567773
0	99.5327105195671	8.087642180271608
0	71.21830145392923	8.806177128710564
0	78.62510568134746	16.750081470767494
0	64.86871934900938	52.83991829742893
0	71.17326072805557	4.756083425109155
0	53.06293639875116	97.5501200178324
0	21.283267448513822	11.812869673859836
0	50.23557471721144	56.765845087141315
0	55.33935041498316	8.355706942196736
0	79.17820585014022	65.37108732851378
0	17.57889933431868	58.049836582236544
0	55.181695931529354	8.528659915107148
0	81.83146352842651	26.89787305425527
0	35.527624960056336	31.08258624378375
0	57.786089137566755	11.851398064176921
0	74.76571811243693	73.72955011001596
0	22.254850632661437	40.98261945741148
0	64.73823352388318	98.5761972168584
0	97.33769274323201	66.80499402000545
0	54.54993494402283	86.67276943854938
0	53.9187289833188	15.156260647173962
0	3.1160039968631246	83.31021134657293
0	85.84571839177457	22.979151359723275
0	81.98433665247197	99.12186689039294
0	80.38760495102916	52.955168855811294
0	81.75676472234693	93.58468922540764
0	36.76685558078596	72.91411799804685
0	18.534272411018993	41.64437558504478
0	37.880342278658034	73.15064685517982
0	66.67772180665295	49.61885118764515
0	95.86832332013195	44.1554991280977
0	8.346360370026783	96.52237236238088
0	72.21418175149253	60.138576583199445
0	4.749330175315124	74.57286092506943
0	75.86169134413397	67.44542213390231
0	44.3107871497681	15.858706245322466
0	6.333067004466263	65.62048027936748
0	85.633100552093	41.78005247592667
0	17.50323989849777	15.776062730824998
0	8.667908264664943	62.85787675966681
0	25.80552010531936	46.178110295708485
0	34.70296186918955	3.9764776811716365
0	62.36904596032172	48.87719186877405
0	68.85249112376694	27.8120633882649
0	97.97864455479285	88.06321713695823
0	99.05331988112947	97.63076952105305
0	77.97711556430245	21.403107413009124
0	28.415422539674854	90.49796320548418
0	93.83711971929937	18.261609563770854
0	39.95421581015333	33.990166251966805
0	20.382637147335902	31.000355063603934
0	61.80116477737786	82.35839099986413
0	98.74956919518898	55.98674308428407
0	5.84986292746192	77.51425256215205
0	21.286819324058587	6.795911215103491
0	21.327075849754674	15.530163128791866
0	69.3411422989205	64.52482801071264
0	47.77274326308011	4.300844123278138
0	83.69091128929114	76.82113638776183
